teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Kerusakan pada MDP di Gedung B Lantai 4 Zona Timur karena sensor error yang disebabkan faktor lingkungan membuat pekerjaan terganggu|Laporan teknisi|MDP|Gedung B|Lantai 4|Zona Timur|Electrical|Sedang|Faktor lingkungan|Sensor error|493000
AC Split|Gedung E Lantai 5 Zona Barat mengalami kerusakan remote tidak berfungsi karena kurang perawatan, membuat saya kesal dan terganggu|AC Split|Gedung E|Lantai 5|Zona Barat|Mechanical|Sedang|Kurang perawatan|Remote tidak berfungsi|1828000
AC Split|Remote rusak, perlu diperbaiki|AC Split|Gedung E|Lantai 5|Zona Barat|Mechanical|Sedang|Kurang perawatan|Remote tidak berfungsi|1828000
Gree AC Split di Gedung E Lantai 5 Zona Barat mengalami kerusakan remote tidak berfungsi, kemungkinan karena kurang perawatan, sehingga perlu diperbaiki segera|Tidak ada laporan teknisi|AC Split|Gedung E|Lantai 5|Zona Barat|Mechanical|Sedang|Kurang perawatan|Remote tidak berfungsi|1828000
DVR CCTV di gedung parkir lantai 1 zona selatan tidak berfungsi total karena getaran, agak berisik dan mengganggu rutinitas|Tidak berfungsi total karena getaran|DVR CCTV|Gedung Parkir|Lantai 1|Zona Selatan|Security Sistem|Ringan|Getaran|Tidak berfungsi total|491000
DVR CCTV rusak total karena getaran, perlu diperbaiki segera|Tidak berfungsi|DVR CCTV|Gedung Parkir|Lantai 1|Zona Selatan|Security Sistem|Ringan|Getaran|Tidak berfungsi total|491000
DVR CCTV di gedung parkir lantai 1 zona selatan mengalami kerusakan karena getaran, sehingga tidak dapat beroperasi dengan baik, perlu dilakukan perbaikan|Laporan teknisi|DVR CCTV|Gedung Parkir|Lantai 1|Zona Selatan|Security Sistem|Ringan|Getaran|Tidak berfungsi total|491000
Lemari saya di kantor mati total, performa menurun drastis karena overload, tidak bisa dipakai lagi, sangat mengganggu rutinitas kerja|Lemari/Loker mengalami kerusakan berat|Lemari/Loker|Gedung C|Lantai 7|Zona Utara|Arsitektur|Fatal|Overload|Performa menurun|17665000
Lemari rusak, overload, butuh perbaikan sekarang juga|Lemari/Loker rusak berat|Lemari/Loker|Gedung C|Lantai 7|Zona Utara|Arsitektur|Fatal|Overload|Performa menurun|17665000
Lemari di lantai 7 Gedung C mengalami performa menurun akibat overload, perlu perbaikan untuk menghindari kerusakan lebih parah, agar kinerja kantor tetap lancar|Lemari/Loker mengalami kerusakan akibat overload|Lemari/Loker|Gedung C|Lantai 7|Zona Utara|Arsitektur|Fatal|Overload|Performa menurun|17665000
Rooftank di lantai 11 zona utara Gedung A tidak berfungsi total karena kelembaban tinggi, netes terus dan mengganggu rutinitas|Laporan teknisi: Rooftank rusak total|Rooftank|Gedung A|Lantai 11|Zona Utara|Plumbing|Ringan|Kelembaban tinggi|Tidak berfungsi total|322000
Rooftank Gedung A rusak karena kelembaban tinggi|Rusak total|Rooftank|Gedung A|Lantai 11|Zona Utara|Plumbing|Ringan|Kelembaban tinggi|Tidak berfungsi total|322000
Rooftank di Gedung A lantai 11 zona utara mengalami kerusakan karena kelembaban tinggi sehingga tidak berfungsi total, agak berisik dan mengganggu|Laporan teknisi: Rooftank Gedung A perlu perbaikan|Rooftank|Gedung A|Lantai 11|Zona Utara|Plumbing|Ringan|Kelembaban tinggi|Tidak berfungsi total|322000
AC Split netes terus karena tekanan tidak stabil, kayaknya ada human error deh, jadi agak berisik dan mengganggu rutinitas|Tekanan tidak stabil, perlu perawatan rutin|AC Split|Gedung Utama|Lantai 3|Zona Utara|Mechanical|Ringan|Human error|Tekanan tidak stabil|246000
AC Split bermasalah, tekanan tidak stabil, tolong diperbaiki, human error|Perlu perawatan|AC Split|Gedung Utama|Lantai 3|Zona Utara|Mechanical|Ringan|Human error|Tekanan tidak stabil|246000
Saya melaporkan kerusakan AC Split di Gedung Utama Lantai 3 Zona Utara, tekanan tidak stabil dan berisik, kemungkinan karena human error, tolong diperbaiki secepatnya|Perlu perawatan rutin|AC Split|Gedung Utama|Lantai 3|Zona Utara|Mechanical|Ringan|Human error|Tekanan tidak stabil|246000
Lampu TL di lantai 18 gedung utama zona utara tiba-tiba netes dan agak berisik karena getaran berlebihan, sepertinya human error yang menyebabkan kerusakan ini|Lampu TL mengalami getaran berlebihan|Lampu TL|Gedung Utama|Lantai 18|Zona Utara|Electrical|Ringan|Human error|Getaran berlebihan|327000
Lampu TL netes|Lampu TL rusak|Lampu TL|Gedung Utama|Lantai 18|Zona Utara|Electrical|Ringan|Human error|Getaran berlebihan|327000
Lampu TL di lantai 18 zona utara gedung utama mengalami gangguan karena getaran berlebihan yang disebabkan oleh human error, perlu diperbaiki segera|Laporan teknisi: Lampu TL mengalami getaran berlebihan|Lampu TL|Gedung Utama|Lantai 18|Zona Utara|Electrical|Ringan|Human error|Getaran berlebihan|327000
Breker panel di gedung parkir lantai 4 zona tengah rusak parah, sensor error total, sudah tidak bisa dipakai lagi, kemungkinan karena usia pakai yang sudah lama|Breker panel rusak|Breker Panel|Gedung Parkir|Lantai 4|Zona Tengah|Electrical|Berat|Usia pakai|Sensor error|7355000
Breker panel rusak, sensor error|Perlu diperbaiki segera|Breker Panel|Gedung Parkir|Lantai 4|Zona Tengah|Electrical|Berat|Usia pakai|Sensor error|7355000
Breker panel di gedung parkir lantai 4 zona tengah mengalami kerusakan sensor, kemungkinan karena usia pakai yang sudah lama, perlu diperbaiki segera untuk menghindari kerusakan lebih lanjut|Perlu penanganan cepat|Breker Panel|Gedung Parkir|Lantai 4|Zona Tengah|Electrical|Berat|Usia pakai|Sensor error|7355000
Control Panel Pompa Transfer mati total karena korsleting parah akibat tegangan tidak stabil|Korsleting parah pada control panel pompa transfer|Control Panel Pompa Transfer|Gedung Servis|Lantai 3|Zona Timur|Electrical|Fatal|Tegangan tidak stabil|Korsleting|6812000
Pompa transfer rusak, korsleting, tegangan tidak stabil|Kerusakan pompa transfer|Control Panel Pompa Transfer|Gedung Servis|Lantai 3|Zona Timur|Electrical|Fatal|Tegangan tidak stabil|Korsleting|6812000
Control panel pompa transfer mengalami korsleting yang disebabkan oleh tegangan tidak stabil, sehingga menyebabkan kerusakan fatal|Laporan teknisi tentang kerusakan control panel pompa transfer|Control Panel Pompa Transfer|Gedung Servis|Lantai 3|Zona Timur|Electrical|Fatal|Tegangan tidak stabil|Korsleting|6812000
Mixer audio remote tidak berfungsi karena getaran sehingga suara netes terus|Remote mixer audio rusak karena getaran|Mixer Audio|Gedung Utama|17|Utara|Sistem Telekomunikasi Gedung|Sedang|Getaran|Remote tidak berfungsi|1186000
Mixer audio rusak|Getaran|Lokal|Mixer Audio|Gedung Utama|17|Utara|Sistem Telekomunikasi Gedung|Sedang|Getaran|Remote tidak berfungsi|1186000
Mixer audio di lantai 17 zona utara gedung utama mengalami kerusakan remote tidak berfungsi akibat getaran yang agak berisik|Kerusakan remote mixer audio karena getaran|Lokal|Mixer Audio|Gedung Utama|17|Utara|Sistem Telekomunikasi Gedung|Sedang|Getaran|Remote tidak berfungsi|1186000
Tidak berfungsi total karena kualitas material yang jelek, membuat control panel penerangan di gedung C lantai 3 zona timur mati total, sangat mengganggu rutinitas|Control Panel Penerangan Import tidak berfungsi|Control Panel Penerangan|Gedung C|Lantai 3|Zona Timur|Electrical|Sedang|Kualitas material|Tidak berfungsi total|1270000
Control panel penerangan tidak nyala, kualitas material jelek|Tidak berfungsi|Control Panel Penerangan|Gedung C|Lantai 3|Zona Timur|Electrical|Sedang|Kualitas material|Tidak berfungsi total|1270000
Saya melaporkan bahwa control panel penerangan di gedung C lantai 3 zona timur tidak berfungsi dengan baik, kemungkinan disebabkan oleh kualitas material yang kurang baik, perlu perbaikan segera|Perlu perbaikan control panel penerangan|Control Panel Penerangan|Gedung C|Lantai 3|Zona Timur|Electrical|Sedang|Kualitas material|Tidak berfungsi total|1270000
Kran air di gedung utama lantai 15 zona selatan bocor dan netes terus menerus sehingga mengganggu rutinitas kantor|Kran air bocor|Kran Air|Gedung Utama|15|Zona Selatan|Plumbing|Ringan|Tegangan tidak stabil|Tekanan tidak stabil|68000
Kran air bocor|Kran air rusak|Kran Air|Gedung Utama|15|Zona Selatan|Plumbing|Ringan|Tegangan tidak stabil|Tekanan tidak stabil|68000
Kran air di lantai 15 zona selatan gedung utama mengalami tekanan air yang tidak stabil sehingga menyebabkan kebocoran dan kerusakan pada kran air|Laporan teknisi tentang kerusakan kran air|Kran Air|Gedung Utama|15|Zona Selatan|Plumbing|Ringan|Tegangan tidak stabil|Tekanan tidak stabil|68000
Kamera CCTV remote tidak berfungsi karena kurang perawatan, jadi mati total dan sangat mengganggu rutinitas|Kamera CCTV rusak, perlu perbaikan segera|Kamera CCTV|Gedung B|Lantai 2|Zona Selatan|Security Sistem|Fatal|Kurang perawatan|Remote tidak berfungsi|49341000
Kamera CCTV rusak, remote tidak berfungsi, tolong bantu|Kamera CCTV perlu perbaikan|Kamera CCTV|Gedung B|Lantai 2|Zona Selatan|Security Sistem|Fatal|Kurang perawatan|Remote tidak berfungsi|49341000
Kamera CCTV di Gedung B Lantai 2 Zona Selatan mengalami kerusakan remote tidak berfungsi karena kurang perawatan, sehingga sangat mengganggu keamanan, perlu perbaikan segera|Kamera CCTV perlu perbaikan karena kerusakan remote|Kamera CCTV|Gedung B|Lantai 2|Zona Selatan|Security Sistem|Fatal|Kurang perawatan|Remote tidak berfungsi|49341000
Lampu di kantor mati total gara-gara tampilan rusak parah dan kotor|Lampu esensial rusak|Lampu Esensial|Gedung A|Lantai 7|Zona Utara|Electrical|Fatal|Debu/kotoran|Tampilan rusak|37482000
Lampu rusak|Lampu esensial kotor|Lampu Esensial|Gedung A|Lantai 7|Zona Utara|Electrical|Fatal|Debu/kotoran|Tampilan rusak|37482000
Lampu kantor kami mengalami kerusakan tampilan yang cukup parah akibat debu dan kotoran sehingga tidak dapat digunakan|Laporan teknisi: lampu esensial rusak|Lampu Esensial|Gedung A|Lantai 7|Zona Utara|Electrical|Fatal|Debu/kotoran|Tampilan rusak|37482000
APAR Dry Powder Cartridge bermasalah, aliran lemah dan tidak bisa dipakai karena usia pakai yang sudah terlalu lama, ini sangat mengganggu rutinitas harian kami di Gedung D Lantai 5 Zona Barat|Aliran lemah karena usia pakai|APAR Dry Powder Cartridge|Gedung D|Lantai 5|Zona Barat|Sistem Pemadam Kebakaran|Berat|Usia pakai|Aliran lemah|1531000
APAR Dry Powder Cartridge mati total, aliran lemah|APAR Dry Powder Cartridge rusak parah|APAR Dry Powder Cartridge|Gedung D|Lantai 5|Zona Barat|Sistem Pemadam Kebakaran|Berat|Usia pakai|Aliran lemah|1531000
Kerusakan APAR Dry Powder Cartridge di Gedung D Lantai 5 Zona Barat karena aliran lemah dan usia pakai yang sudah terlalu lama, perlu segera diperbaiki|APAR Dry Powder Cartridge perlu perbaikan|APAR Dry Powder Cartridge|Gedung D|Lantai 5|Zona Barat|Sistem Pemadam Kebakaran|Berat|Usia pakai|Aliran lemah|1531000
Smoke Detector suka netes dan bunyi agak berisik karena debu/kotoran|Tekanan tidak stabil akibat debu/kotoran|Smoke Detector|Gedung A|Lantai 2|Zona Tengah|Sistem Proteksi Kebakaran Aktif|Ringan|Debu/kotoran|Tekanan tidak stabil|353000
Smoke Detector bermasalah|Tekanan tidak stabil|Smoke Detector|Gedung A|Lantai 2|Zona Tengah|Sistem Proteksi Kebakaran Aktif|Ringan|Debu/kotoran|Tekanan tidak stabil|353000
Smoke Detector mengalami kerusakan tekanan tidak stabil karena debu/kotoran yang menyebabkan bunyi agak berisik|Tekanan tidak stabil|Smoke Detector|Gedung A|Lantai 2|Zona Tengah|Sistem Proteksi Kebakaran Aktif|Ringan|Debu/kotoran|Tekanan tidak stabil|353000
Lantai granit di kantor saya netes karena sensor error yang disebabkan usia pakai|Lantai granit mengalami kerusakan sensor|Lantai Granit|Gedung A|9|Timur|Civil|Ringan|Usia pakai|Sensor error|495000
Lantai granit rusak|Sensor error usia pakai|Lantai Granit|Gedung A|9|Timur|Civil|Ringan|Usia pakai|Sensor error|495000
Lantai granit di Gedung A lantai 9 zona timur mengalami masalah sensor error karena usia pakai yang sudah lama, sehingga agak berisik|Laporan teknisi: kerusakan sensor|Lantai Granit|Gedung A|9|Timur|Civil|Ringan|Usia pakai|Sensor error|495000
Pintu kayu HPL di lantai 6 zona timur gedung A bocor parah karena aliran air lemah akibat faktor lingkungan, jadi airnya netes terus dan mengganggu rutinitas|Pintu kayu HPL bocor|Pintu Kayu/HPL|Gedung A|Lantai 6|Zona Timur|Arsitektur|Fatal|Faktor lingkungan|Aliran lemah|5301000
Pintu HPL lantai 6 zona timur gedung A jebol karena aliran air lemah|Pintu HPL rusak|Pintu Kayu/HPL|Gedung A|Lantai 6|Zona Timur|Arsitektur|Fatal|Faktor lingkungan|Aliran lemah|5301000
Pintu kayu HPL di gedung A lantai 6 zona timur mengalami kerusakan berat karena aliran air yang lemah akibat faktor lingkungan, sehingga perlu perbaikan segera|Pintu kayu HPL rusak parah|Pintu Kayu/HPL|Gedung A|Lantai 6|Zona Timur|Arsitektur|Fatal|Faktor lingkungan|Aliran lemah|5301000
Plafon di atas saya netes terus karena getaran berlebihan dan debu/kotoran yang menumpuk, jadi agak berisik dan mengganggu rutinitas|Tidak ada laporan teknisi|Plafon|Gedung D|Lantai 4|Zona Barat|Arsitektur|Ringan|Debu/kotoran|Getaran berlebihan|398000
Plafon bergetar, debu/kotoran, netes|Tidak ada laporan teknisi|Plafon|Gedung D|Lantai 4|Zona Barat|Arsitektur|Ringan|Debu/kotoran|Getaran berlebihan|398000
Plafon di Gedung D, Lantai 4, Zona Barat mengalami getaran berlebihan dan penumpukan debu/kotoran, sehingga terdengar agak berisik dan mengganggu|Tidak ada laporan teknisi|Plafon|Gedung D|Lantai 4|Zona Barat|Arsitektur|Ringan|Debu/kotoran|Getaran berlebihan|398000
Lampu LED Downlight di Gedung Utama Lantai 4 Zona Timur mati total karena aus dan tegangan tidak stabil, membuat ruangan gelap dan sangat mengganggu|Lampu LED Downlight mengalami kerusakan fatal|Lampu LED Downlight|Gedung Utama|Lantai 4|Zona Timur|Electrical|Fatal|Tegangan tidak stabil|Aus/abrasi|17784000
Lampu LED Downlight rusak|Lampu LED Downlight mati total|Lampu LED Downlight|Gedung Utama|Lantai 4|Zona Timur|Electrical|Fatal|Tegangan tidak stabil|Aus/abrasi|17784000
Lampu LED Downlight di Gedung Utama Lantai 4 Zona Timur mengalami kerusakan parah karena aus dan tegangan tidak stabil, perlu perbaikan segera|Laporan teknisi: Lampu LED Downlight mengalami kerusakan fatal|Lampu LED Downlight|Gedung Utama|Lantai 4|Zona Timur|Electrical|Fatal|Tegangan tidak stabil|Aus/abrasi|17784000
Pesawat telepon di kantor saya tiba-tiba performa menurun dan berdebu parah, sehingga suara tidak jelas dan sering terganggu, ini sangat mengganggu pekerjaan sehari-hari|Pesawat telepon mengalami kerusakan pada sistem suara|Pesawat Telepon|Gedung A|Lantai 5|Zona Selatan|Sistem Telekomunikasi Gedung|Berat|Debu/kotoran|Performa menurun|4196000
Pesawat telepon rusak, suara jelek, debu masuk|Pesawat telepon perlu dibersihkan dan diperbaiki|Pesawat Telepon|Gedung A|Lantai 5|Zona Selatan|Sistem Telekomunikasi Gedung|Berat|Debu/kotoran|Performa menurun|4196000
Saya ingin melaporkan bahwa pesawat telepon di kantor kami mengalami masalah performa menurun dan kotor, sehingga memerlukan perbaikan segera untuk menghindari kerusakan lebih lanjut|Pesawat telepon perlu diperiksa dan diperbaiki oleh teknisi|Pesawat Telepon|Gedung A|Lantai 5|Zona Selatan|Sistem Telekomunikasi Gedung|Berat|Debu/kotoran|Performa menurun|4196000
AC Split|Getaran berlebihan membuat saya sangat terganggu, sepertinya ada human error yang menyebabkan kerusakan ini|AC Split|Gedung E|Lantai 3|Zona Barat|Mechanical|Sedang|Human error|Getaran berlebihan|1103000
AC Split|Getaran berlebihan, human error|AC Split|Gedung E|Lantai 3|Zona Barat|Mechanical|Sedang|Human error|Getaran berlebihan|1103000
AC Split|Kerjaan saya terganggu karena AC Split yang getaran berlebihan, kemungkinan disebabkan human error|AC Split|Gedung E|Lantai 3|Zona Barat|Mechanical|Sedang|Human error|Getaran berlebihan|1103000
APAR Dry Powder Cartridge netes dan agak berisik saat digunakan karena sensor error yang disebabkan getaran|Pemeriksaan menunjukkan sensor error pada APAR Dry Powder Cartridge|APAR Dry Powder Cartridge|Gedung E|Lantai 4|Zona Timur|Sistem Pemadam Kebakaran|Ringan|Getaran|Sensor error|77000
APAR bermasalah|Sensor error karena getaran|APAR Dry Powder Cartridge|Gedung E|Lantai 4|Zona Timur|Sistem Pemadam Kebakaran|Ringan|Getaran|Sensor error|77000
APAR Dry Powder Cartridge di Gedung E Lantai 4 Zona Timur mengalami gangguan sensor error yang kemungkinan disebabkan oleh getaran, perlu perbaikan segera|Laporan teknisi menunjukkan kerusakan sensor error|APAR Dry Powder Cartridge|Gedung E|Lantai 4|Zona Timur|Sistem Pemadam Kebakaran|Ringan|Getaran|Sensor error|77000
Jet Shower di gedung utama lantai 14 zona timur tiba-tiba mati total karena kelembaban tinggi, tampilan rusak parah, sangat mengganggu|Tidak ada laporan teknisi|Jet Shower|Gedung Utama|Lantai 14|Zona Timur|Plumbing|Fatal|Kelembaban tinggi|Tampilan rusak|10420000
Jet Shower rusak|Tidak ada laporan teknisi|Jet Shower|Gedung Utama|Lantai 14|Zona Timur|Plumbing|Fatal|Kelembaban tinggi|Tampilan rusak|10420000
Jet Shower di lantai 14 zona timur gedung utama mengalami kerusakan tampilan karena kelembaban tinggi, perlu perbaikan segera|Tidak ada laporan teknisi|Jet Shower|Gedung Utama|Lantai 14|Zona Timur|Plumbing|Fatal|Kelembaban tinggi|Tampilan rusak|10420000
Lampu TL di Gedung Utama Lantai 5 Zona Selatan tiba-tiba performa menurun dan sering netes, sepertinya ada overload yang membuatnya agak berisik dan mengganggu rutinitas|Laporan teknisi tentang kerusakan Lampu TL|Lampu TL|Gedung Utama|Lantai 5|Zona Selatan|Electrical|Sedang|Overload|Performa menurun|544000
Lampu TL netes dan berisik|Kerusakan akibat overload|Lampu TL|Gedung Utama|Lantai 5|Zona Selatan|Electrical|Sedang|Overload|Performa menurun|544000
Lampu TL di Lantai 5 Gedung Utama mengalami penurunan performa dan mengeluarkan suara berisik, kemungkinan disebabkan oleh overload, perlu perbaikan segera|Laporan teknisi tentang kerusakan Lampu TL|Lampu TL|Gedung Utama|Lantai 5|Zona Selatan|Electrical|Sedang|Overload|Performa menurun|544000
Meter PDAM di Gedung B lantai 7 zona tengah mengalami koneksi terputus karena kelembaban tinggi, sehingga air tidak bisa mengalir dengan lancar, agak mengganggu rutinitas harian kita|Koneksi terputus|Meter PDAM|Gedung B|Lantai 7|Zona Tengah|Pencatatan Meter|Ringan|Kelembaban tinggi|Koneksi terputus|374000
Koneksi terputus di gedung B lantai 7|Perlu perbaikan|Meter PDAM|Gedung B|Lantai 7|Zona Tengah|Pencatatan Meter|Ringan|Kelembaban tinggi|Koneksi terputus|374000
Gedung B lantai 7 zona tengah mengalami masalah koneksi terputus pada meter PDAM karena kelembaban tinggi, sehingga perlu dilakukan perbaikan agar air dapat mengalir dengan lancar|Perlu dilakukan perbaikan|Meter PDAM|Gedung B|Lantai 7|Zona Tengah|Pencatatan Meter|Ringan|Kelembaban tinggi|Koneksi terputus|374000
Lampu TL di Gedung D Lantai 5 Zona Utara netes terus karena getaran berlebihan, kayaknya karena human error deh, jadi agak berisik dan mengganggu|Lampu TL mengalami getaran berlebihan|Lampu TL|Gedung D|Lantai 5|Zona Utara|Electrical|Sedang|Human error|Getaran berlebihan|1809000
Lampu TL Gedung D Lantai 5 Zona Utara rusak, getaran berlebihan, human error|Lampu TL rusak|Lampu TL|Gedung D|Lantai 5|Zona Utara|Electrical|Sedang|Human error|Getaran berlebihan|1809000
Lampu TL di Gedung D Lantai 5 Zona Utara mengalami kerusakan karena getaran berlebihan yang disebabkan oleh human error, sehingga perlu perbaikan segera|Laporan teknisi: Lampu TL mengalami kerusakan|Lampu TL|Gedung D|Lantai 5|Zona Utara|Electrical|Sedang|Human error|Getaran berlebihan|1809000
Control Panel Penerangan di Gedung C Lantai 1 Zona Selatan mengalami aliran listrik yang lemah karena kelembaban tinggi, ini sangat mengganggu rutinitas harian|Ditemukan adanya kelembaban tinggi yang menyebabkan aliran listrik lemah|Control Panel Penerangan|Gedung C|Lantai 1|Zona Selatan|Electrical|Sedang|Kelembaban tinggi|Aliran lemah|761000
