teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Pintu di Gedung C lantai 1 zona timur rusak, gak bisa digunakan dengan baik, katanya sih karena getaran|Pintu Biasa Berdaun Tunggal di Gedung C lantai 1 zona timur mengalami kerusakan yang disebabkan oleh getaran, sehingga menyebabkan aliran lemah, perlu dilakukan perbaikan|Pintu Biasa Berdaun Tunggal|Gedung C|Lantai 1|Zona Timur|Arsitektur|Ringan|Getaran|Aliran lemah|339000
Pintu Gedung C lantai 1 zona timur bermasalah, kayaknya getarannya terlalu keras, jadi gak bisa buka tutup dengan lancar|Laporan kerusakan Pintu Biasa Berdaun Tunggal di Gedung C lantai 1 zona timur, kerusakan disebabkan oleh getaran yang menyebabkan aliran lemah, perlu dilakukan perbaikan segera|Pintu Biasa Berdaun Tunggal|Gedung C|Lantai 1|Zona Timur|Arsitektur|Ringan|Getaran|Aliran lemah|339000
Rolling Door di Gedung D lantai 3 zona selatan rusak parah bro|Rolling Door di Gedung D lantai 3 zona selatan mengalami korsleting karena kelembaban tinggi|Rolling Door|Gedung D|Lantai 3|Zona Selatan|Arsitektur|Berat|Kelembaban tinggi|Korsleting|2580000
Rolling Door gedung D lantai 3 zona selatan nggak bisa dibuka lagi, kayaknya kena korslet|Inspeksi menunjukkan bahwa Rolling Door di Gedung D lantai 3 zona selatan mengalami kerusakan akibat kelembaban tinggi|Rolling Door|Gedung D|Lantai 3|Zona Selatan|Arsitektur|Berat|Kelembaban tinggi|Korsleting|2580000
Di gedung D lantai 3 zona selatan, Rolling Door ada masalah, listriknya sering korslet, tolong dicek|Laporan teknisi menunjukkan bahwa Rolling Door di Gedung D lantai 3 zona selatan memerlukan perbaikan karena kerusakan akibat kelembaban tinggi|Rolling Door|Gedung D|Lantai 3|Zona Selatan|Arsitektur|Berat|Kelembaban tinggi|Korsleting|2580000
Plafon gypsum di lantai 8 gedung C zona barat bunyi aneh banget pas hujan|Laporan kerusakan plafon gypsum gedung C lantai 8 zona barat, terdengar bunyi abnormal saat hujan turun|Plafon Gypsum / GRC|Gedung Gedung C|Lantai 8|Zona Barat|Arsitektur|Berat|Korosi|Bunyi abnormal|5808000
Plafon di gedung C lantai 8 zona barat gedungnya bunyi kayak ada yang jatuh|Terdapat kerusakan pada plafon gypsum di gedung C lantai 8 zona barat, menimbulkan bunyi abnormal yang mengganggu|Plafon Gypsum / GRC|Gedung Gedung C|Lantai 8|Zona Barat|Arsitektur|Berat|Korosi|Bunyi abnormal|5808000
Atas gedung C lantai 8 zona barat ada suara kayak tembakan pas ujan, parah banget|Kerusakan plafon gypsum di gedung C lantai 8 zona barat menyebabkan bunyi abnormal yang sangat mengganggu saat hujan, perlu penanganan segera|Plafon Gypsum / GRC|Gedung Gedung C|Lantai 8|Zona Barat|Arsitektur|Berat|Korosi|Bunyi abnormal|5808000
AC VRV di gedung C lantai 2 zona tengah tiba2 gak nyala|Laporan kerusakan AC VRV di Gedung C, Lantai 2, Zona Tengah, dikarenakan getaran yang kuat sehingga menyebabkan tampilan rusak|AC VRV|Gedung C|Lantai 2|Zona Tengah|Mechanical|Ringan|Getaran|Tampilan rusak|315000
AC VRV di lantai 2 zona tengah gedung C rusak parah, tampilannya gak keluar|Kerusakan pada AC VRV di Gedung C, Lantai 2, Zona Tengah, disebabkan oleh getaran yang kuat sehingga tampilan menjadi rusak, perlu perbaikan segera|AC VRV|Gedung C|Lantai 2|Zona Tengah|Mechanical|Ringan|Getaran|Tampilan rusak|315000
Gedung C lantai 2 zona tengah, AC VRV nya tiba2 mati, kayaknya getaran yang kuat kali ya|Laporan teknisi, kerusakan AC VRV di Gedung C, Lantai 2, Zona Tengah, disebabkan oleh getaran yang menyebabkan tampilan menjadi rusak, biaya perbaikan sebesar 315000|AC VRV|Gedung C|Lantai 2|Zona Tengah|Mechanical|Ringan|Getaran|Tampilan rusak|315000
AC Split di Gedung Utama lantai 15 zona selatan rusak parah|Laporan teknisi: AC Split Panasonic di Gedung Utama lantai 15 zona selatan mengalami kerusakan retak/pecah|AC Split|Gedung Gedung Utama|Lantai 15|Zona Selatan|Mechanical|Sedang|Aus normal|Retak/pecah|1316000
AC Split Panasonic di lantai 15 gedung utama zona selatan tiba2 ngga nyala|Laporan teknisi: AC Split Panasonic di Gedung Utama lantai 15 zona selatan mengalami kerusakan retak/pecah yang menyebabkan tidak dapat beroperasi|AC Split|Gedung Gedung Utama|Lantai 15|Zona Selatan|Mechanical|Sedang|Aus normal|Retak/pecah|1316000
Gedung utama lantai 15 zona selatan AC Split panasonic bocor dan rusak|Laporan teknisi: Kerusakan retak/pecah pada AC Split Panasonic di Gedung Utama lantai 15 zona selatan memerlukan perbaikan segera|AC Split|Gedung Gedung Utama|Lantai 15|Zona Selatan|Mechanical|Sedang|Aus normal|Retak/pecah|1316000
Kabel di Gedung B Lantai 8 Zona Barat bunyi aneh banget|Sistem instalasi kabel di Gedung B, Lantai 8, Zona Barat mengalami kerusakan yang menyebabkan bunyi abnormal|Wiring System|Gedung B|Lantai 8|Zona Barat|Electrical|Sedang|Aus normal|Bunyi abnormal|1263000
Ada suara weird dari kabel listrik di Gedung B Lantai 8 Zona Barat|Kerusakan pada sistem instalasi kabel di Gedung B, Lantai 8, Zona Barat menyebabkan bunyi tidak normal|Wiring System|Gedung B|Lantai 8|Zona Barat|Electrical|Sedang|Aus normal|Bunyi abnormal|1263000
Kabel di Lantai 8 Gedung B Zona Barat ngga normal, suaranya gimana gitu|Sistem kabel di Gedung B, Lantai 8, Zona Barat mengalami kerusakan yang menyebabkan suara abnormal|Wiring System|Gedung B|Lantai 8|Zona Barat|Electrical|Sedang|Aus normal|Bunyi abnormal|1263000
Pompa Transfer di Gedung Utama lantai 17 zona timur mati|Laporan perbaikan Pompa Transfer Grundfos di Gedung Utama, Lantai 17, Zona Timur dengan kode kerusakan lampu mati|Pompa Transfer|Gedung Utama|Lantai 17|Zona Timur|Mechanical|Sedang|Kualitas material|Lampu mati|1903000
Pompa Grundfos di lantai 17 zona timur gedung utama nggak nyala|Pompa Transfer Grundfos di Gedung Utama, Lantai 17, Zona Timur mengalami kerusakan lampu, perlu perbaikan segera|Pompa Transfer|Gedung Utama|Lantai 17|Zona Timur|Mechanical|Sedang|Kualitas material|Lampu mati|1903000
Pompa transfer zona timur lantai 17 gedung utama mati total, apa yang harus saya lakukan?|Pompa Transfer di Gedung Utama, Lantai 17, Zona Timur dengan merek Grundfos mengalami kerusakan lampu, perlu penanganan segera|Pompa Transfer|Gedung Utama|Lantai 17|Zona Timur|Mechanical|Sedang|Kualitas material|Lampu mati|1903000
Lampu LED Downlight di Gedung A lantai 13 zona barat tiba-tiba getar terus|Lampu LED Downlight di Gedung A lantai 13 zona barat mengalami getaran berlebihan akibat kelembaban tinggi|Lampu LED Downlight|Gedung A|Lantai 13|Zona Barat|Electrical|Ringan|Kelembaban tinggi|Getaran berlebihan|497000
Lampu di lantai 13 Gedung A zona barat getar terus bro, kayaknya ada masalah|Laporan teknisi: Lampu LED Downlight di Gedung A lantai 13 zona barat mengalami kerusakan akibat kelembaban tinggi|Lampu LED Downlight|Gedung A|Lantai 13|Zona Barat|Electrical|Ringan|Kelembaban tinggi|Getaran berlebihan|497000
Gedung A lantai 13 zona barat, lampu LED Downlight getar terus, takut bahaya|Inspeksi menunjukkan bahwa Lampu LED Downlight di Gedung A lantai 13 zona barat mengalami getaran berlebihan karena kelembaban tinggi|Lampu LED Downlight|Gedung A|Lantai 13|Zona Barat|Electrical|Ringan|Kelembaban tinggi|Getaran berlebihan|497000
Lampu TL di gedung D lantai 5 zona timur mati total, tolong bantu|Lampu TL di Gedung D, Lantai 5, Zona Timur mengalami kerusakan akibat overload, sehingga menyebabkan korosi|Lampu TL|Gedung D|Lantai 5|Zona Timur|Electrical|Sedang|Overload|Berkarat/korosi|480000
Lampu TL zona timur gedung D lantai 5 nggak nyala, ada yang bisa bantu?|Kerusakan pada Lampu TL di Gedung D, Lantai 5, Zona Timur disebabkan oleh overload, sehingga menyebabkan kerusakan berat pada komponen|Lampu TL|Gedung D|Lantai 5|Zona Timur|Electrical|Sedang|Overload|Berkarat/korosi|480000
Lampu TL di lantai 5 gedung D zona timur rusak berat, tolong segera perbaiki|Laporan kerusakan Lampu TL di Gedung D, Lantai 5, Zona Timur menunjukkan gejala overload, sehingga memerlukan perbaikan segera untuk menghindari kerusakan lebih lanjut|Lampu TL|Gedung D|Lantai 5|Zona Timur|Electrical|Sedang|Overload|Berkarat/korosi|480000
Pintu biasa berdaun tunggal di Gedung Servis lantai 2 zona utara nggak bisa dibuka lagi|Pintu Biasa Berdaun Tunggal di Gedung Servis, Lantai 2, Zona Utara mengalami penurunan performa dan tidak dapat dibuka dengan mudah|Pintu Biasa Berdaun Tunggal|Gedung Servis|Lantai 2|Zona Utara|Arsitektur|Sedang|Kurang perawatan|Performa menurun|1358000
Pintu di lantai 2 zona utara gedung servis rusak parah, pintu biasa berdaun tunggal ini udah nggak bisa dibuka|Pintu Biasa Berdaun Tunggal di Gedung Servis, Lantai 2, Zona Utara mengalami kerusakan yang memerlukan perbaikan segera|Pintu Biasa Berdaun Tunggal|Gedung Servis|Lantai 2|Zona Utara|Arsitektur|Sedang|Kurang perawatan|Performa menurun|1358000
Pintu biasa berdaun tunggal di gedung servis lantai 2 zona utara nggak bisa dikunci lagi, tolong bantu perbaiki|Pintu Biasa Berdaun Tunggal di Gedung Servis, Lantai 2, Zona Utara mengalami gangguan pada sistem penguncian dan perlu diperbaiki|Pintu Biasa Berdaun Tunggal|Gedung Servis|Lantai 2|Zona Utara|Arsitektur|Sedang|Kurang perawatan|Performa menurun|1358000
AC VRV di Gedung D Lantai 4 Zona Timur tiba-tiba mati|Laporan kerusakan AC VRV di Gedung D Lantai 4 Zona Timur, lampu indikator mati|AC VRV|Gedung D|Lantai 4|Zona Timur|Mechanical|Fatal|Kualitas material|Lampu mati|15567000
Gedung D Lantai 4 Zona Timur, AC VRVnya gak nyala, apa lagi ya?|Kerusakan pada AC VRV di Gedung D Lantai 4 Zona Timur, kemungkinan disebabkan kualitas material yang buruk|AC VRV|Gedung D|Lantai 4|Zona Timur|Mechanical|Fatal|Kualitas material|Lampu mati|15567000
AC VRV di Gedung D Lantai 4 Zona Timur ngadat, gak tau kenapa, tolong bantu|Pemeriksaan menunjukkan bahwa kerusakan pada AC VRV di Gedung D Lantai 4 Zona Timur disebabkan oleh kualitas material yang tidak memadai, menyebabkan lampu indikator mati|AC VRV|Gedung D|Lantai 4|Zona Timur|Mechanical|Fatal|Kualitas material|Lampu mati|15567000
Kamera CCTV di Gedung B lantai 7 zona timur rusak banget bro|Laporan teknisi: Kamera CCTV Bosch di Gedung B lantai 7 zona timur mengalami penurunan performa|Kamera CCTV|Gedung B|Lantai 7|Zona Timur|Security Sistem|Ringan|Human error|Performa menurun|240000
Kamera keamanan di zona timur lantai 7 gedung B nggak jalan|Laporan teknisi: Kamera CCTV Bosch di Gedung B lantai 7 zona timur mengalami gangguan sehingga tidak berfungsi|Kamera CCTV|Gedung B|Lantai 7|Zona Timur|Security Sistem|Ringan|Human error|Performa menurun|240000
Bro, kamera cctv di gedung B lantai 7 zona timur nggak nyala|Laporan teknisi: Kamera CCTV Bosch di Gedung B lantai 7 zona timur mengalami kerusakan yang menyebabkan penurunan performa|Kamera CCTV|Gedung B|Lantai 7|Zona Timur|Security Sistem|Ringan|Human error|Performa menurun|240000
Gedung servis lantai 3 zona timur kebakaran sistem proteksi rusak total|Sistem proteksi kebakaran aktif di Gedung Servis, Lantai 3, Zona Timur mengalami kerusakan total|MCFA|Gedung Servis|Lantai 3|Zona Timur|Sistem Proteksi Kebakaran Aktif|Berat|Kualitas material|Tidak berfungsi total|8398000
Sistem proteksi kebakaran di gedung servis lantai 3 zona timur tidak nyala|Laporan teknisi: Sistem Proteksi Kebakaran Aktif di Gedung Servis, Lantai 3, Zona Timur tidak berfungsi dengan baik|MCFA|Gedung Servis|Lantai 3|Zona Timur|Sistem Proteksi Kebakaran Aktif|Berat|Kualitas material|Tidak berfungsi total|8398000
Gedung servis lantai 3 zona timur kebakaran apa yang harus dilakukan|Sistem proteksi kebakaran aktif di Gedung Servis, Lantai 3, Zona Timur mengalami kerusakan akibat kualitas material yang buruk|MCFA|Gedung Servis|Lantai 3|Zona Timur|Sistem Proteksi Kebakaran Aktif|Berat|Kualitas material|Tidak berfungsi total|8398000
Jet Shower di Gedung B Lantai 3 Zona Selatan rusak banget bro|Laporan kerusakan Jet Shower di Gedung B Lantai 3 Zona Selatan, jenis kerusakan korsleting|Jet Shower|Gedung B|Lantai 3|Zona Selatan|Plumbing|Ringan|Aus normal|Korsleting|319000
Jet Shower di Gedung B Lantai 3 Zona Selatan tiba2 mati|Laporan kerusakan Jet Shower di Gedung B Lantai 3 Zona Selatan, kemungkinan disebabkan oleh korsleting|Jet Shower|Gedung B|Lantai 3|Zona Selatan|Plumbing|Ringan|Aus normal|Korsleting|319000
Jet Shower di Gedung B Lantai 3 Zona Selatan ada masalah, gak bisa nyala|Laporan kerusakan Jet Shower di Gedung B Lantai 3 Zona Selatan, sudah diperiksa dan ditemukan kerusakan jenis korsleting|Jet Shower|Gedung B|Lantai 3|Zona Selatan|Plumbing|Ringan|Aus normal|Korsleting|319000
Lampu LED Downlight di Gedung B Lantai 10 Zona Selatan mulai redup|Laporan: Lampu LED Downlight di Gedung B Lantai 10 Zona Selatan mengalami penurunan performa|Lampu LED Downlight|Gedung B|Lantai 10|Zona Selatan|Electrical|Ringan|Faktor lingkungan|Performa menurun|476000
Lampu di Lantai 10 Gedung B Zona Selatan tidak terang banget|Laporan: Penurunan intensitas cahaya pada Lampu LED Downlight di Gedung B Lantai 10 Zona Selatan|Lampu LED Downlight|Gedung B|Lantai 10|Zona Selatan|Electrical|Ringan|Faktor lingkungan|Performa menurun|476000
Gedung B Lantai 10 Zona Selatan lampunya kurang terang, kayaknya LED Downlight|Laporan: Dilaporkan adanya penurunan kinerja pada Lampu LED Downlight di Gedung B Lantai 10 Zona Selatan|Lampu LED Downlight|Gedung B|Lantai 10|Zona Selatan|Electrical|Ringan|Faktor lingkungan|Performa menurun|476000
Kamera cctv di gedung B lantai 3 zona selatan nggak nyala|Laporan kerusakan Kamera CCTV Bosch di Gedung B Lantai 3 Zona Selatan, tidak berfungsi|Kamera CCTV|Gedung B|Lantai 3|Zona Selatan|Security Sistem|Berat|Debu/kotoran|Berkarat/korosi|8714000
Kamera cctv bosch di lantai 3 gedung b zona selatan rusak parah banget|Laporan teknisi: Kamera CCTV Bosch di Gedung B Lantai 3 Zona Selatan mengalami kerusakan parah|Kamera CCTV|Gedung B|Lantai 3|Zona Selatan|Security Sistem|Berat|Debu/kotoran|Berkarat/korosi|8714000
Gedung b lantai 3 zona selatan kamera cctv mati total|Laporan inspeksi: Kamera CCTV Bosch di Gedung B Lantai 3 Zona Selatan mengalami kerusakan berat, tidak berfungsi|Kamera CCTV|Gedung B|Lantai 3|Zona Selatan|Security Sistem|Berat|Debu/kotoran|Berkarat/korosi|8714000
Sistem Penyalur Petir di Gedung B Lantai 2 Zona Utara tiba-tiba mati|Sistem Penyalur Petir di Gedung B Lantai 2 Zona Utara mengalami kerusakan mendadak, perlu perbaikan segera|Sistem Penyalur Petir|Gedung B|Lantai 2|Zona Utara|Electrical|Sedang|Faktor lingkungan|Mati mendadak|1969000
Sistem Penyalur Petir di Gedung B lantai 2 zona utara gak nyala|Kerusakan pada Sistem Penyalur Petir di Gedung B Lantai 2 Zona Utara disebabkan oleh faktor lingkungan, perlu penanganan segera|Sistem Penyalur Petir|Gedung B|Lantai 2|Zona Utara|Electrical|Sedang|Faktor lingkungan|Mati mendadak|1969000
Sistem Penyalur Petir di gedung B lantai 2 zona utara tiba2 nggak fungsi|Laporan kerusakan Sistem Penyalur Petir di Gedung B Lantai 2 Zona Utara menunjukkan bahwa kerusakan disebabkan oleh faktor lingkungan, perlu dilakukan perbaikan dengan biaya yang sesuai|Sistem Penyalur Petir|Gedung B|Lantai 2|Zona Utara|Electrical|Sedang|Faktor lingkungan|Mati mendadak|1969000
Lantai keramik di gedung E lantai 3 zona barat rusak parah banget|Kerusakan lantai keramik di Gedung E Lantai 3 Zona Barat disebabkan oleh korosi yang menyebabkan korsleting, perlu segera diperbaiki|Lantai Keramik|Gedung E|Lantai 3|Zona Barat|Civil|Ringan|Korosi|Korsleting|162000
Lantai keramik di zona barat gedung E lantai 3 ada yang korslet|Laporan inspeksi menunjukkan bahwa lantai keramik di Gedung E Lantai 3 Zona Barat mengalami kerusakan ringan akibat korosi yang menyebabkan korsleting|Lantai Keramik|Gedung E|Lantai 3|Zona Barat|Civil|Ringan|Korosi|Korsleting|162000
Gedung E lantai 3 zona barat, lantai keramiknya kena korosi, listriknya korslet|Tim teknisi telah menemukan bahwa kerusakan pada lantai keramik di Gedung E Lantai 3 Zona Barat disebabkan oleh korosi yang menyebabkan korsleting, biaya perbaikan telah diestimasi|Lantai Keramik|Gedung E|Lantai 3|Zona Barat|Civil|Ringan|Korosi|Korsleting|162000
AC Split di Gedung C lantai 3 zona tengah bunyi aneh banget|Laporan teknisi: AC Split Daikin di Gedung C lantai 3 zona tengah mengalami kerusakan dengan gejala bunyi abnormal|AC Split|Gedung C|Lantai 3|Zona Tengah|Mechanical|Sedang|Aus normal|Bunyi abnormal|891000
AC Split di Gedung C lantai 3 zona tengah ngga bunyi tapi ada suara aneh|Laporan teknisi: Pemeriksaan AC Split Daikin di Gedung C lantai 3 zona tengah menunjukkan adanya kerusakan mekanik yang menyebabkan bunyi abnormal|AC Split|Gedung C|Lantai 3|Zona Tengah|Mechanical|Sedang|Aus normal|Bunyi abnormal|891000
Gedung C lantai 3 zona tengah AC Splitnya bunyi kayak ada yang jatuh|Laporan teknisi: AC Split Daikin di Gedung C lantai 3 zona tengah ditemukan mengalami kerusakan dengan gejala bunyi abnormal dan perlu perbaikan segera|AC Split|Gedung C|Lantai 3|Zona Tengah|Mechanical|Sedang|Aus normal|Bunyi abnormal|891000
Plafon gypsum di gedung D lantai 2 zona tengah rusak parah|Kerusakan pada plafon gypsum di Gedung D, Lantai 2, Zona Tengah, disebabkan oleh suhu yang tidak stabil|Plafon Gypsum / GRC|Gedung D|Lantai 2|Zona Tengah|Arsitektur|Ringan|Human error|Suhu tidak stabil|291000
Plafon di gedung D lantai 2 zona tengah bocor|Laporan teknis menunjukkan bahwa plafon GRC di Gedung D, Lantai 2, Zona Tengah, mengalami kerusakan akibat suhu yang tidak stabil|Plafon Gypsum / GRC|Gedung D|Lantai 2|Zona Tengah|Arsitektur|Ringan|Human error|Suhu tidak stabil|291000
Gedung D lantai 2 zona tengah plafon gypsum kena rembesan air|Inspeksi menunjukkan bahwa plafon gypsum di Gedung D, Lantai 2, Zona Tengah, rusak karena suhu yang tidak stabil, menyebabkan kerusakan pada struktur|Plafon Gypsum / GRC|Gedung D|Lantai 2|Zona Tengah|Arsitektur|Ringan|Human error|Suhu tidak stabil|291000
Genset Diesel di Gedung D lantai 9 zona tengah rusak|Genset Diesel Perkins di Gedung D lantai 9 zona tengah mengalami kerusakan karena kelembaban tinggi|Genset Diesel|Gedung D|Lantai 9|Zona Tengah|Mechanical|Ringan|Kelembaban tinggi|Berkarat/korosi|98000
Genset Diesel di Gedung D lantai 9 zona tengah tidak bisa nyala|Genset Diesel Perkins di Gedung D lantai 9 zona tengah mengalami kerusakan mekanis karena kelembaban yang menyebabkan korosi|Genset Diesel|Gedung D|Lantai 9|Zona Tengah|Mechanical|Ringan|Kelembaban tinggi|Berkarat/korosi|98000
Genset Diesel di zona tengah lantai 9 Gedung D rusak berat, tapi kayaknya ringan aja|Laporan teknisi: Genset Diesel Perkins di Gedung D lantai 9 zona tengah mengalami kerusakan yang disebabkan oleh kelembaban tinggi, sehingga menyebabkan korosi pada komponen|Genset Diesel|Gedung D|Lantai 9|Zona Tengah|Mechanical|Ringan|Kelembaban tinggi|Berkarat/korosi|98000
Lampu UV di Gedung D Lantai 7 Zona Tengah rusak parah banget|Laporan kerusakan Lampu UV di Gedung D, Lantai 7, Zona Tengah, kondisi tampilan sudah tidak normal|Lampu UV|Gedung D|Lantai 7|Zona Tengah|Electrical|Ringan|Faktor lingkungan|Tampilan rusak|233000
Lampu UV di lantai 7 gedung D zona tengah tiba2 mati dan rusak|Inspeksi menunjukkan bahwa Lampu UV di Gedung D, Lantai 7, Zona Tengah mengalami kerusakan pada tampilan|Lampu UV|Gedung D|Lantai 7|Zona Tengah|Electrical|Ringan|Faktor lingkungan|Tampilan rusak|233000
Lampu UV gedung D lantai 7 zona tengah gak nyala dan ada kerusakan|Pemeriksaan teknis Lampu UV di Gedung D, Lantai 7, Zona Tengah menemukan bahwa kerusakan disebabkan oleh faktor lingkungan dan mengalami kerusakan pada tampilan|Lampu UV|Gedung D|Lantai 7|Zona Tengah|Electrical|Ringan|Faktor lingkungan|Tampilan rusak|233000
Tolong bantu, Push Button di Gedung Utama lantai 2 zona tengah bunyi aneh|Laporan kerusakan Push Button di Gedung Utama lantai 2 zona tengah, mengeluarkan bunyi abnormal|Push Button|Gedung Utama|Lantai 2|Zona Tengah|Security Sistem|Sedang|Getaran|Bunyi abnormal|1749000
Push Button di lantai 2 zona tengah Gedung Utama ngadat, suaranya jadi aneh|Kerusakan Push Button di Gedung Utama lantai 2 zona tengah menyebabkan bunyi tidak normal, perlu penanganan segera|Push Button|Gedung Utama|Lantai 2|Zona Tengah|Security Sistem|Sedang|Getaran|Bunyi abnormal|1749000
